component_id,batch_id,component_family,measurement_name,upper_limit,profile_id,part_number,nominal_capacitance_nf,rated_voltage_v,package_code,dielectric,applied_voltage_v,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,tester_id,tester_channel,board_position,data_source,is_synthetic,generator_version,hours,measurement_value,temperature_c,measurement_temperature_c,capacitance_nf,dissipation_factor_pct,insulation_resistance_gohm
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,0,0.0194675427263,122.627761371,26.5854332302,95.4836186438,0.58255620036,2.53201016471
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,6,0.0197656784116,122.652248539,26.5854332302,94.7897699513,0.575654577442,2.49381857979
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,12,0.019006613715,122.90586198,26.5854332302,94.8637739906,0.625801033195,2.59341389288
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,24,0.0176940511935,122.602667763,26.5854332302,94.7479062165,0.605505144599,2.78579594498
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,48,0.0182112987838,122.963262842,26.5854332302,95.3496045266,0.595239887189,2.70667219567
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,72,0.0170707633114,122.775672119,26.5854332302,94.9119107762,0.624058527857,2.88751095459
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,96,0.0185844710665,122.876801816,26.5854332302,94.564742886,0.605669412859,2.65232278543
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,120,0.0180452907296,122.820861116,26.5854332302,94.4396664376,0.626544056383,2.73157228685
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,144,0.0176200871429,122.846752553,26.5854332302,94.8233288152,0.573767093459,2.79748991394
MLCC_C000062,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.6920622591,TESTER_3,11,165,synthetic,True,mlcc-synthetic-1.0.0,168,0.0181822601635,122.673416528,26.5854332302,94.9678740735,0.627055284583,2.71099498202
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,0,0.0215320121717,122.797934396,26.5854332302,97.8673226308,0.658127138751,2.28924336806
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,6,0.0193564612989,122.587391631,26.5854332302,97.5284106089,0.680723949362,2.54654067723
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,12,0.0197104367891,123.065341961,26.5854332302,96.8502053509,0.648206104231,2.50080790154
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,24,0.0182785928325,122.886544413,26.5854332302,97.153622779,0.63183933406,2.6967073733
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,48,0.0189428746093,122.742020888,26.5854332302,97.0428612805,0.624734929758,2.60214022853
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,72,0.0179628166758,122.779545879,26.5854332302,96.8351668938,0.73062063152,2.74411396355
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,96,0.0181999027016,122.913395415,26.5854332302,96.9292128515,0.714656882569,2.70836701015
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,120,0.0191102420538,122.78815525,26.5854332302,97.1900249265,0.696428110504,2.57935069196
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,144,0.0187516348868,122.60496377,26.5854332302,97.2982732456,0.658964462381,2.62867831859
MLCC_C000090,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,56.6246159261,TESTER_3,8,123,synthetic,True,mlcc-synthetic-1.0.0,168,0.0194406469978,122.74072893,26.5854332302,97.0263364561,0.729479647312,2.53551314781
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,0,0.0309906511693,122.633707007,26.5854332302,94.3334538824,0.814179688687,1.59054470316
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,6,0.0303782802495,122.922294261,26.5854332302,93.4626321211,0.898453911965,1.6226071937
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,12,0.0300661775222,122.527445511,26.5854332302,93.6531645986,0.942127233777,1.63945070931
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,24,0.0344677445288,122.866994077,26.5854332302,93.2131401682,0.899118017261,1.43009113996
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,48,0.0457230061789,123.078996327,26.5854332302,93.2011100771,0.95765764189,1.07805720105
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,72,0.0578239773835,122.727103963,26.5854332302,93.762603952,0.883756975177,0.852449421423
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,96,0.0813301284896,122.849648673,26.5854332302,92.9792642181,0.845354299285,0.606073259448
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,120,0.095427162324,122.722946628,26.5854332302,92.7744004353,0.887746440015,0.516540729752
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,144,0.116538330704,123.034559056,26.5854332302,93.1484392659,0.941145316926,0.422968269471
MLCC_C000097,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3750534389,TESTER_3,7,26,synthetic,True,mlcc-synthetic-1.0.0,168,0.143645277654,122.748411269,26.5854332302,93.1702291032,0.915761450589,0.343150967927
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,0,0.0301385723632,122.767478764,26.5854332302,105.21620703,0.701890802501,1.63551264044
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,6,0.0288475239254,122.986524098,26.5854332302,104.715562926,0.720729462918,1.70870873329
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,12,0.0290341355722,123.010314332,26.5854332302,104.726200202,0.723648765779,1.69772631744
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,24,0.0286665350342,122.701061946,26.5854332302,104.830649783,0.663725992727,1.71949682814
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,48,0.0280865519489,123.068410395,26.5854332302,104.350997356,0.713256721428,1.75500417975
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,72,0.0283355813682,122.830742984,26.5854332302,104.623137344,0.669348598317,1.73958019158
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,96,0.027894631328,122.756555011,26.5854332302,104.53459107,0.667197197577,1.76707895814
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,120,0.0271325787766,122.654930808,26.5854332302,105.120088652,0.698414610463,1.81670959
MLCC_C000114,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.1369856847,TESTER_3,2,118,synthetic,True,mlcc-synthetic-1.0.0,144,0.0277664826938,122.717143273,26.5854332302,104.654200018,0.757591720158,1.77523442953
